new_score,exp,exp_length,original_score,original_rank,new_rank,prediction,new_scores,new_ranks,facts
4.261676167516271e-06,"[(34810, 1, 16506), (16506, 1, 34810), (16506, 1, 22728), (22728, 9, 34810)]",4,0.978472113609314,1,33853.0,"(22728, 1, 16506)",[4.261676167516271e-06],[33853],"[({(16506, 1, 22728)}, 0.9655767583722769, 'baseline'), ([(16506, 1, 22728)], 0.94170004, 'xrule'), ({(22728, 9, 34810)}, -0.000931044165084592, 'baseline'), ([(34810, 1, 16506), (16506, 1, 34810), (22728, 9, 34810)], -0.050300002, 'xrule')]"
1.1687924370562541e-06,"[(14509, 1, 14510), (21674, 1, 4547), (14509, 1, 21674), (14510, 1, 14509), (4547, 1, 14510), (14510, 1, 4547), (21674, 1, 14509)]",7,0.9718466401100159,1,38824.0,"(4547, 1, 21674)",[1.1687924370562541e-06],[38824],"[([(21674, 1, 4547)], 0.1591, 'xrule'), ({(21674, 1, 4547)}, 0.14990065545564693, 'baseline'), ([(4547, 1, 14510), (14509, 1, 14510), (14510, 1, 4547), (14509, 1, 21674), (21674, 1, 14509), (14510, 1, 14509)], 0.093899995, 'xrule'), ({(14510, 1, 4547)}, 0.06322399805542389, 'baseline'), ({(4547, 1, 14510)}, 0.006308297602861506, 'baseline')]"
0.00039032509084790945,"[(8310, 6, 2349), (11942, 6, 12531), (8310, 2, 4633), (8310, 6, 11942), (4632, 6, 12531), (8310, 6, 22600), (8310, 6, 8984), (11942, 6, 22600), (11942, 6, 8984), (4632, 2, 4633), (11942, 6, 2349)]",11,0.4837391674518585,1,4505.0,"(8310, 6, 12531)",[0.00039032509084790945],[4505],"[({(8310, 6, 2349)}, 0.23896984340277513, 'baseline'), ({(8310, 2, 4633)}, 0.20675535071293683, 'baseline'), ({(8310, 6, 8984)}, 0.19593523010060426, 'baseline'), ({(8310, 6, 22600)}, 0.12333733881142195, 'baseline'), ({(8310, 6, 11942)}, 0.03020099826819387, 'baseline'), ({(8310, 6, 26961)}, 0.016512731968815714, 'baseline'), ([(4632, 6, 26961), (8310, 6, 26961), (4632, 6, 12531)], 0.0036, 'xrule'), ([(8310, 6, 2349), (4632, 6, 2349), (4632, 6, 12531)], 0.0033, 'xrule'), ([(4632, 6, 12531), (2724, 4, 8310), (2724, 4, 4632)], 0.0032, 'xrule'), ([(8310, 6, 2349), (2349, 2, 7), (12531, 2, 7)], 0.0030999999, 'xrule'), ([(8310, 6, 2349), (11942, 6, 2349), (11942, 6, 12531)], 0.003, 'xrule')]"
1.2297868124733213e-05,"[(8641, 1, 19459)]",1,0.974579930305481,1,28975.0,"(19459, 1, 8641)",[1.2297868124733213e-05],[28975],"[({(8641, 1, 19459)}, 0.9989410551310037, 'baseline'), ([(8641, 1, 19459)], 0.9761, 'xrule')]"
7.19537929398939e-05,"[(757, 1, 17190), (8831, 1, 17190), (8831, 0, 758), (757, 0, 758), (17190, 1, 8831)]",5,0.8933057188987732,1,9608.0,"(17190, 1, 757)",[7.19537929398939e-05],[9608],"[({(757, 1, 17190)}, 0.1273575230821022, 'baseline'), ({(17190, 1, 8831)}, 0.02521787114156899, 'baseline'), ([(757, 1, 17190)], 0.0139, 'xrule'), ({(8831, 1, 17190)}, -0.01917805248075525, 'baseline'), ([(17190, 1, 8831), (8831, 1, 17190), (757, 0, 758), (8831, 0, 758)], -0.226, 'xrule')]"
3.809871122939512e-05,"[(28605, 1, 6067)]",1,0.8763036727905273,1,7428.0,"(6067, 1, 28605)",[3.809871122939512e-05],[7428],"[([(28605, 1, 6067)], 0.99619997, 'xrule'), ({(28605, 1, 6067)}, 0.9890210538303349, 'baseline')]"
2.7523405151441693e-05,"[(27247, 1, 3929), (21238, 5, 7581), (21238, 0, 3929), (7581, 6, 27247)]",4,0.9612560868263245,1,20077.0,"(3929, 1, 27247)",[2.7523405151441693e-05],[20077],"[({(27247, 1, 3929)}, 0.21073309652824979, 'baseline'), ([(27247, 1, 3929)], 0.039199997, 'xrule'), ([(21238, 5, 7581), (21238, 0, 3929), (7581, 6, 27247)], -0.0438, 'xrule')]"
1.4139313861960545e-05,"[(7436, 1, 2887)]",1,0.9470379948616028,1,33059.0,"(2887, 1, 7436)",[1.4139313861960545e-05],[33059],"[([(7436, 1, 2887)], 0.653, 'xrule'), ({(7436, 1, 2887)}, 0.5760183768554095, 'baseline')]"
0.0075088501907885075,"[(8718, 0, 8734), (23323, 1, 28868), (1537, 0, 1538), (1538, 1, 8734), (25180, 1, 1537), (28868, 0, 8734), (28868, 1, 23323), (1537, 1, 25180), (23323, 0, 1538), (8718, 1, 23984), (23984, 1, 8718), (23984, 0, 1538), (25180, 0, 8734)]",13,0.9375073909759521,1,31.0,"(8734, 1, 1538)",[0.0075088501907885075],[31],"[([(1538, 1, 8734)], 0.62549996, 'xrule'), ([(1537, 1, 25180), (25180, 0, 8734), (25180, 1, 1537), (1537, 0, 1538)], 0.4982, 'xrule'), ([(28868, 0, 8734), (28868, 1, 23323), (23323, 1, 28868), (23323, 0, 1538)], 0.2873, 'xrule'), ([(23984, 0, 1538), (8718, 0, 8734), (8718, 1, 23984), (23984, 1, 8718)], 0.24739999, 'xrule'), ({(1538, 1, 8734)}, 0.24151043181673362, 'baseline'), ([(8733, 0, 8734), (8733, 1, 23323), (23323, 0, 1538), (23323, 1, 8733)], 0.06669998, 'xrule'), ({(8733, 0, 8734)}, 0.034208933766161374, 'baseline'), ({(9950, 0, 8734)}, 0.02614466377915715, 'baseline'), ({(2613, 1, 8734)}, 0.011066059537812204, 'baseline'), ({(8718, 0, 8734)}, 0.0036008161862531077, 'baseline'), ({(25180, 0, 8734)}, -0.008611400672117455, 'baseline'), ({(8734, 1, 2613)}, -0.03225405983195601, 'baseline')]"
9.407607285538688e-05,"[(20700, 1, 17492)]",1,0.8671815395355225,1,8317.0,"(17492, 1, 20700)",[9.407607285538688e-05],[8317],"[([(20700, 1, 17492)], 0.4866, 'xrule'), ({(20700, 1, 17492)}, 0.30334083359370867, 'baseline')]"
3.705653944052756e-05,"[(3647, 1, 3648), (3647, 1, 8713), (8714, 1, 8713), (3648, 1, 8714), (8713, 1, 8714), (3647, 1, 23848), (8714, 1, 23848), (8713, 1, 3647), (8714, 1, 3648)]",9,0.9578153491020203,1,8984.0,"(3648, 1, 3647)",[3.705653944052756e-05],[8984],"[({(3647, 1, 3648)}, 0.36221216280607116, 'baseline'), ([(3647, 1, 3648)], 0.2824, 'xrule'), ({(8714, 1, 3648)}, -0.015068550657048173, 'baseline'), ({(3648, 1, 8714)}, -0.03316022924560471, 'baseline'), ([(8713, 1, 8714), (8713, 1, 3647), (3647, 1, 8713), (8714, 1, 8713), (3648, 1, 8714), (8714, 1, 3648)], -0.596, 'xrule'), ([(3647, 1, 11438), (8714, 1, 3648), (3648, 1, 8714), (8714, 1, 11438), (11438, 1, 8714), (11438, 1, 3647)], -0.7137, 'xrule'), ([(3647, 1, 23848), (8714, 1, 23848), (23848, 1, 3647), (3648, 1, 8714), (8714, 1, 3648)], -0.71459997, 'xrule')]"
7.187110895756632e-06,"[(35514, 1, 15168)]",1,0.949526846408844,1,34944.0,"(15168, 1, 35514)",[7.187110895756632e-06],[34944],"[({(35514, 1, 15168)}, 0.9749523308180249, 'baseline'), ([(35514, 1, 15168)], 0.9438, 'xrule')]"
0.002523449482396245,"[(637, 8, 30419), (637, 8, 36622), (637, 8, 2579), (30955, 2, 2580), (4502, 6, 4503), (637, 8, 30955), (30419, 2, 2580), (4503, 2, 2580), (2579, 2, 2580), (4502, 6, 36622)]",10,0.673927366733551,1,14.0,"(36622, 2, 2580)",[0.002523449482396245],[14],"[({(4502, 6, 36622)}, 0.1632972315311299, 'baseline'), ({(637, 8, 36622)}, 0.15118485239623883, 'baseline'), ([(637, 8, 36622), (30955, 2, 2580), (637, 8, 30955)], 0.0018000001, 'xrule'), ([(637, 8, 36622), (637, 8, 2579), (2579, 2, 2580)], 0.0013000001, 'xrule'), ([(637, 8, 36622), (637, 8, 30419), (30419, 2, 2580)], 0.0012, 'xrule'), ([(637, 8, 4503), (637, 8, 36622), (4503, 2, 2580)], 0.0011000001, 'xrule'), ([(637, 8, 36622), (20059, 2, 2580), (637, 8, 20059)], 0.0005000001, 'xrule')]"
7.613349225721322e-06,"[(2834, 1, 2835), (7044, 1, 2834), (3447, 1, 7044), (2834, 1, 9780), (9780, 1, 2834), (7044, 1, 3447), (2835, 1, 2834), (9780, 1, 3447), (3447, 1, 2835), (2835, 1, 3447)]",10,0.9036061763763428,1,36245.0,"(3447, 1, 9780)",[7.613349225721322e-06],[36245],"[([(9780, 1, 3447)], 0.3527, 'xrule'), ([(2834, 1, 2835), (9780, 1, 2834), (2835, 1, 2834), (2835, 1, 3447), (3447, 1, 2835), (2834, 1, 9780)], 0.2251, 'xrule'), ({(9780, 1, 3447)}, 0.17166552999341145, 'baseline'), ({(7044, 1, 3447)}, 0.10803739268467931, 'baseline'), ({(3447, 1, 7044)}, 0.08386919931767021, 'baseline'), ({(3447, 1, 2835)}, 0.030616144590824318, 'baseline'), ({(2835, 1, 3447)}, 0.020576636272205316, 'baseline'), ([(9780, 1, 2834), (2834, 1, 7044), (7044, 1, 3447), (7044, 1, 2834), (3447, 1, 7044), (2834, 1, 9780)], -0.041500002, 'xrule')]"
0.00032790671684779227,"[(20385, 0, 184), (1038, 4, 20385), (1038, 4, 34310)]",3,0.5521760582923889,1,336.0,"(34310, 0, 184)",[0.00032790671684779227],[336],"[({(1038, 4, 34310)}, 0.16892744156984346, 'baseline')]"
3.4608467103680596e-05,"[(3858, 1, 3857), (4697, 1, 3857), (3857, 1, 3858), (3857, 1, 4697), (3858, 1, 4697)]",5,0.8556263446807861,1,6178.0,"(4697, 1, 3858)",[3.4608467103680596e-05],[6178],"[({(3858, 1, 4697)}, 0.8405809281612261, 'baseline'), ([(3858, 1, 4697)], 0.4432, 'xrule'), ({(3857, 1, 4697)}, 0.016006509730755455, 'baseline'), ({(4697, 1, 3857)}, -0.03323908620457941, 'baseline'), ([(4697, 1, 3857), (3858, 1, 3857), (3857, 1, 3858), (3857, 1, 4697)], -0.5532, 'xrule')]"
2.8665397621807642e-05,"[(34337, 1, 624)]",1,0.9748260378837585,1,23593.0,"(624, 1, 34337)",[2.8665397621807642e-05],[23593],"[([(34337, 1, 624)], 0.3552, 'xrule'), ({(34337, 1, 624)}, 0.1574350997738314, 'baseline')]"
5.184971450944431e-05,"[(27207, 1, 14841), (27207, 0, 11643), (14841, 1, 19445), (14841, 1, 27207), (11642, 0, 11643), (19445, 0, 11643), (11642, 1, 14841)]",7,0.9237152934074402,1,13653.0,"(14841, 1, 11642)",[5.184971450944431e-05],[13653],"[({(11642, 1, 14841)}, 0.5333938431451382, 'baseline'), ([(11642, 1, 14841)], 0.3636, 'xrule'), ({(14841, 1, 27207)}, 0.010513822492836805, 'baseline'), ([(14841, 1, 27207), (27207, 1, 14841), (11642, 0, 11643), (27207, 0, 11643)], 0.008300006, 'xrule'), ({(14841, 1, 19445)}, 0.005961756196090597, 'baseline'), ({(27207, 1, 14841)}, 0.001554231134351303, 'baseline'), ([(11642, 0, 11643), (14841, 1, 19445), (19445, 1, 14841), (19445, 0, 11643)], 9.998679e-05, 'xrule'), ({(19445, 1, 14841)}, -0.0019273954126909191, 'baseline')]"
